origin,destination,early,morning,midday,afternoon,evening,night,total
Mornington Crescent,Clapham South,0,12,0,14,4,0,30
Mornington Crescent,Colindale,0,42,0,33,27,0,102
Mornington Crescent,Colliers Wood,0,0,0,101,0,0,101
Mornington Crescent,Covent Garden,0,0,8,0,0,0,8
Mornington Crescent,Debden,0,0,0,0,0,0,0
Mornington Crescent,Ealing Broadway,0,0,0,8,0,0,8
Mornington Crescent,Earl's Court,0,0,8,14,6,0,29
Mornington Crescent,East Finchley,0,0,48,98,43,0,189
Mornington Crescent,East Putney,0,0,0,8,0,0,8
Mornington Crescent,Edgware,0,0,46,39,40,0,126
Mornington Crescent,Elephant & Castle,0,6,0,14,8,0,28
Mornington Crescent,Embankment,0,0,12,22,8,0,41
Mornington Crescent,Epping,0,0,15,0,0,0,15
Mornington Crescent,Euston,0,10,49,39,20,5,122
Mornington Crescent,Finchley Central,0,0,3,109,45,0,158
Mornington Crescent,Finsbury Park,0,0,0,14,0,0,14
Mornington Crescent,Fulham Broadway,0,0,0,9,10,0,19
Mornington Crescent,Gants Hill,0,0,0,6,0,0,6
Mornington Crescent,Gloucester Road,0,0,0,5,0,0,5
Mornington Crescent,Golders Green,0,22,169,115,78,38,421
Mornington Crescent,Goodge Street,0,21,53,0,0,0,74
Mornington Crescent,Green Park,0,0,21,11,0,0,31
Mornington Crescent,Hainault,0,0,0,0,0,0,0
Mornington Crescent,Hammersmith 1,0,0,9,20,0,0,28
Mornington Crescent,Hampstead,8,10,1,2,21,7,49
Mornington Crescent,Hanger Lane,0,0,0,8,0,0,8
Mornington Crescent,Harrow & Wealdstone,0,0,0,0,5,0,5
Mornington Crescent,Hatton Cross,0,0,0,12,0,0,12
Mornington Crescent,Hendon Central,0,0,16,240,18,0,274
Mornington Crescent,High Barnet,0,0,95,35,70,0,201
Mornington Crescent,High Street Kensington,0,0,0,3,0,0,3
Mornington Crescent,Highbury & Islington,0,0,0,38,0,0,38
Mornington Crescent,Highgate,0,0,24,55,0,0,79
Mornington Crescent,Holborn,0,5,0,9,0,0,14
Mornington Crescent,Holland Park,0,1,0,2,0,0,3
Mornington Crescent,Holloway Road,0,0,3,3,0,0,6
Mornington Crescent,Hounslow Central,0,0,0,15,0,0,15
Mornington Crescent,Hounslow East,0,0,0,20,0,0,20
Mornington Crescent,Kennington,0,0,9,41,0,15,65
Mornington Crescent,Kentish Town,0,0,70,183,4,0,257
Mornington Crescent,Kilburn,0,0,0,0,3,0,3
Mornington Crescent,King's Cross St. Pancras,0,0,19,8,0,0,27
Mornington Crescent,Knightsbridge,0,9,20,0,0,0,29
Mornington Crescent,Ladbroke Grove,0,0,0,0,2,4,6
Mornington Crescent,Lancaster Gate,0,0,0,0,0,0,0
Mornington Crescent,Leicester Square,0,24,71,95,38,92,320
Mornington Crescent,Leyton,0,0,0,17,0,0,17
Mornington Crescent,Liverpool Street,1,11,28,44,9,0,93
Mornington Crescent,London Bridge,1,14,0,48,10,0,72
Mornington Crescent,Maida Vale,0,0,0,0,0,0,0
Mornington Crescent,Marble Arch,0,8,0,20,13,0,40
Mornington Crescent,Mill Hill East,0,0,0,15,0,0,15
Mornington Crescent,Moorgate,7,12,0,0,0,0,19
Mornington Crescent,Morden,0,3,0,0,0,0,3
Mornington Crescent,Newbury Park,0,0,7,0,19,0,26
Mornington Crescent,North Greenwich,0,0,0,31,0,0,31
Mornington Crescent,North Wembley,0,15,0,0,0,0,16
Mornington Crescent,Northfields,2,2,17,3,0,0,24
Mornington Crescent,Northolt,0,0,0,0,0,0,0
Mornington Crescent,Notting Hill Gate,0,5,8,7,3,0,23
Mornington Crescent,Old Street,0,0,37,5,0,0,42
Mornington Crescent,Oval,0,9,0,25,9,14,57
Mornington Crescent,Oxford Circus,0,11,55,62,0,0,129
Mornington Crescent,Paddington,0,0,0,2,0,0,2
Mornington Crescent,Piccadilly Circus,0,7,0,0,0,0,7
Mornington Crescent,Pimlico,0,0,11,0,0,0,11
Mornington Crescent,Putney Bridge,0,0,0,8,0,0,8
Mornington Crescent,Queensbury,0,0,1,0,0,0,1
Mornington Crescent,Ravenscourt Park,0,2,0,0,0,0,2
Mornington Crescent,Redbridge,0,0,0,8,0,0,8
Mornington Crescent,Richmond,9,18,8,1,0,0,35
Mornington Crescent,Rickmansworth,0,0,0,15,0,0,15
Mornington Crescent,Ruislip Gardens,0,0,0,23,0,0,23
Mornington Crescent,Seven Sisters,0,10,0,164,0,0,174
Mornington Crescent,Shepherd's Bush 1,0,0,12,0,0,0,12
Mornington Crescent,Sloane Square,0,8,10,0,3,0,21
Mornington Crescent,South Ealing,0,7,0,20,0,0,28
Mornington Crescent,South Kensington,0,23,24,0,0,0,47
Mornington Crescent,South Wimbledon,0,0,0,10,0,0,10
Mornington Crescent,South Woodford,0,0,0,0,1,0,1
Mornington Crescent,Southfields,0,0,0,1,0,0,1
Mornington Crescent,Southgate,0,0,0,0,3,0,3
Mornington Crescent,St. James's Park,0,9,6,0,0,0,14
Mornington Crescent,St. Paul's,0,16,28,0,0,0,44
Mornington Crescent,Stamford Brook,0,0,0,9,0,0,9
Mornington Crescent,Stockwell,0,0,0,22,0,0,22
Mornington Crescent,Stratford,0,0,0,50,0,0,50
Mornington Crescent,Sudbury Hill,0,0,0,9,0,0,9
Mornington Crescent,Temple,0,0,6,0,0,0,6
Mornington Crescent,Tooting Bec,0,0,0,0,24,71,95
Mornington Crescent,Tooting Broadway,0,0,0,0,0,0,0
Mornington Crescent,Tottenham Court Road,0,41,110,115,37,0,303
Mornington Crescent,Tottenham Hale,0,0,0,3,4,0,7
Mornington Crescent,Totteridge & Whetstone,0,0,1,35,9,62,106
Mornington Crescent,Tower Hill,0,7,9,23,0,0,39
Mornington Crescent,Tufnell Park,0,30,1,46,0,0,78
Mornington Crescent,Turnham Green,0,0,0,0,0,3,3
Mornington Crescent,Turnpike Lane,0,0,0,51,22,21,94
Mornington Crescent,Upton Park,0,0,0,28,0,0,28
Mornington Crescent,Vauxhall,1,11,0,0,16,0,27
Mornington Crescent,Victoria,3,31,65,141,45,67,352
Mornington Crescent,Walthamstow Central,0,0,33,3,65,51,152
Mornington Crescent,Warren Street,0,10,30,12,0,0,52
Mornington Crescent,Warwick Avenue,0,0,1,0,0,0,1
Mornington Crescent,Waterloo,10,45,105,221,52,98,531
Mornington Crescent,Watford,0,0,0,0,1,0,1
Mornington Crescent,Wembley Park,0,0,0,2,0,0,2
Mornington Crescent,West Brompton,0,2,0,0,0,0,2
Mornington Crescent,West Finchley,0,0,0,17,2,0,20
Mornington Crescent,West Kensington,0,0,0,1,0,0,1
Mornington Crescent,Westminster,0,0,0,10,0,0,10
Mornington Crescent,White City,1,4,0,7,0,0,12
Mornington Crescent,Whitechapel,0,0,0,8,0,0,8
Mornington Crescent,Woodford,0,0,0,22,0,0,22
Mornington Crescent,Woodside Park,0,0,38,24,6,29,97
Neasden,Acton Town,0,8,0,0,0,0,8
Neasden,Aldgate,0,8,0,0,0,0,8
Neasden,Baker Street,37,47,69,17,0,0,170
Neasden,Barbican,0,29,40,0,10,0,79
Neasden,Barking,0,31,0,11,0,0,42
Neasden,Bayswater,0,0,15,2,0,0,18
Neasden,Bethnal Green,0,0,3,0,0,0,3
Neasden,Blackfriars,0,0,16,0,0,0,16
Neasden,Bond Street,0,107,127,0,0,0,234
Neasden,Brixton,0,5,0,0,0,0,5
Neasden,Caledonian Road,0,4,0,0,0,0,4
Neasden,Canary Wharf,0,43,0,0,0,0,43
Neasden,Canning Town,0,0,117,0,5,0,122
Neasden,Cannon Street,15,59,0,0,0,0,74
Neasden,Canons Park,0,0,7,3,0,0,10
Neasden,Chancery Lane,0,18,9,0,0,0,27
Neasden,Charing Cross,0,0,5,0,0,0,5
Neasden,Chesham,0,0,12,15,0,0,26
Neasden,Clapham North,0,37,0,0,0,0,37
Neasden,Clapham South,0,0,0,20,0,0,20
Neasden,Covent Garden,0,5,0,0,0,0,5
Neasden,Ealing Common,1,2,0,0,0,0,3
Neasden,Earl's Court,0,5,0,0,0,0,5
Neasden,Eastcote,8,42,70,6,0,0,126
Neasden,Elephant & Castle,0,0,0,33,0,0,33
Neasden,Elm Park,0,0,0,5,0,0,5
Neasden,Euston Square,0,34,2,0,52,0,88
Neasden,Farringdon,31,87,7,0,0,0,126
Neasden,Finchley Road,50,54,5,6,0,0,114
Neasden,Finsbury Park,0,0,0,0,11,0,11
Neasden,Fulham Broadway,0,45,0,0,0,0,45
Neasden,Great Portland Street,11,23,104,0,0,0,138
Neasden,Green Park,0,38,8,17,8,0,70
Neasden,Gunnersbury,0,0,25,0,0,0,25
Neasden,Hainault,0,0,0,0,49,0,49
Neasden,Harrow-on-the-Hill,0,76,34,52,0,0,162
Neasden,Heathrow Terminals 123,0,13,0,0,0,0,13
Neasden,Highbury & Islington,91,34,0,0,0,0,125
Neasden,Highgate,0,0,0,25,0,0,25
Neasden,Holborn,24,37,3,0,0,0,63
Neasden,Holloway Road,0,0,0,0,0,0,0
Neasden,Kentish Town,0,10,0,0,0,0,10
Neasden,Kilburn,0,7,109,9,0,0,125
Neasden,King's Cross St. Pancras,14,135,36,48,24,0,258
Neasden,Kingsbury,0,0,29,0,0,0,29
Neasden,Knightsbridge,0,0,0,0,17,0,17
Neasden,Ladbroke Grove,0,0,8,0,0,0,8
Neasden,Lambeth North,0,0,0,3,0,0,3
Neasden,Lancaster Gate,0,0,0,0,3,6,9
Neasden,Latimer Road,0,106,0,0,0,0,106
Neasden,Leytonstone,0,0,0,2,0,0,2
Neasden,Liverpool Street,28,118,13,4,0,0,164
Neasden,London Bridge,94,99,18,64,0,0,275
Neasden,Mansion House,0,17,16,0,0,0,33
Neasden,Marylebone,0,0,0,1,0,0,1
Neasden,Mile End,0,27,0,0,0,0,27
Neasden,Moorgate,20,18,0,0,0,0,38
Neasden,North Greenwich,54,3,0,0,0,0,57
Neasden,North Harrow,0,1,0,103,0,0,104
Neasden,Northwick Park,0,15,0,0,10,0,25
Neasden,Notting Hill Gate,0,0,51,0,0,0,51
Neasden,Old Street,0,7,0,74,0,0,80
Neasden,Oval,0,53,0,0,0,0,53
Neasden,Oxford Circus,42,103,13,0,0,0,158
Neasden,Piccadilly Circus,0,17,7,49,22,0,95
Neasden,Pimlico,0,0,0,21,0,0,21
Neasden,Pinner,0,0,8,0,0,0,8
Neasden,Preston Road,0,0,0,0,0,0,0
Neasden,Queensbury,0,1,0,0,3,30,34
Neasden,Rayners Lane,17,75,0,8,0,0,100
Neasden,Regent's Park,0,23,0,0,0,0,23
Neasden,Richmond,23,21,0,0,0,0,44
Neasden,Rickmansworth,0,4,0,15,0,0,19
Neasden,Ruislip Manor,0,0,0,13,0,0,13
Neasden,Russell Square,0,4,0,0,0,0,4
Neasden,Shepherd's Bush 1,0,13,2,0,0,0,16
Neasden,Sloane Square,0,10,0,0,0,0,10
Neasden,South Kensington,0,28,0,0,0,0,28
Neasden,South Wimbledon,0,0,66,0,0,0,66
Neasden,South Woodford,0,0,0,46,0,0,46
Neasden,Southwark,0,0,0,22,0,0,22
Neasden,St. James's Park,0,15,0,0,0,0,15
Neasden,St. John's Wood,0,26,0,44,0,0,71
Neasden,Stanmore,0,0,7,0,0,0,7
Neasden,Stepney Green,13,44,0,0,0,0,58
Neasden,Stockwell,10,24,0,0,0,0,34
Neasden,Stratford,0,24,0,62,13,19,118
Neasden,Sudbury Hill,0,0,11,0,0,0,11
Neasden,Swiss Cottage,0,48,65,11,0,0,124
Neasden,Temple,0,2,5,0,0,0,7
Neasden,Tottenham Court Road,0,35,0,0,45,0,80
Neasden,Tower Hill,0,0,6,0,0,0,6
Neasden,Upton Park,0,0,0,69,0,0,69
Neasden,Uxbridge,0,32,0,24,0,0,56
Neasden,Vauxhall,0,0,0,0,51,0,51
Neasden,Victoria,0,35,12,112,5,0,164
Neasden,Waterloo,56,28,10,33,2,0,129
Neasden,Wembley Park,0,37,100,23,1,44,205
Neasden,West Ham,0,0,0,0,0,0,0
Neasden,West Hampstead,141,96,163,75,0,0,475
Neasden,West Harrow,0,0,0,22,0,0,22
Neasden,Westminster,2,90,5,0,0,0,96
Neasden,Willesden Green,0,37,43,56,7,0,144
Neasden,Wood Green,0,0,0,0,10,0,10
Newbury Park,Aldgate East,45,155,14,0,0,0,214
Newbury Park,Angel,0,47,0,47,0,0,94
Newbury Park,Archway,0,39,0,0,23,0,63
Newbury Park,Baker Street,0,0,64,0,0,0,64
Newbury Park,Balham,0,0,76,0,0,0,76
Newbury Park,Bank / Monument,374,373,27,30,0,0,805
Newbury Park,Barbican,0,50,0,0,0,0,50
Newbury Park,Barking,0,0,0,21,0,0,21
Newbury Park,Barkingside,0,157,0,0,32,0,189
Newbury Park,Barons Court,0,0,13,0,1,0,14
Newbury Park,Bermondsey,0,0,10,0,0,0,10
Newbury Park,Bethnal Green,42,45,73,0,50,0,211
Newbury Park,Blackfriars,0,35,0,0,0,0,35
Newbury Park,Blackhorse Road,0,0,0,28,0,0,28
Newbury Park,Bond Street,0,45,42,41,0,0,128
Newbury Park,Borough,0,0,0,0,0,0,0
Newbury Park,Bounds Green,0,0,4,0,0,0,4
Newbury Park,Bow Road,0,0,0,3,0,0,3
Newbury Park,Bromley-by-Bow,67,46,0,0,0,0,113
Newbury Park,Caledonian Road,0,5,0,0,0,0,5
Newbury Park,Camden Town,5,71,0,0,0,0,76
Newbury Park,Canada Water,280,281,0,0,47,0,608
Newbury Park,Canning Town,0,19,0,0,0,0,19
Newbury Park,Cannon Street,0,0,0,0,2,0,2
Newbury Park,Chancery Lane,39,108,48,0,11,13,219
Newbury Park,Ealing Broadway,59,16,0,0,0,0,75
Newbury Park,East Finchley,0,2,0,0,0,0,2
Newbury Park,Edgware,0,0,27,0,0,0,27
Newbury Park,Edgware Road (Bak),0,5,0,0,0,0,5
Newbury Park,Embankment,0,35,0,0,0,0,35
Newbury Park,Euston,4,2,6,0,0,0,12
Newbury Park,Euston Square,36,21,56,0,0,0,113
Newbury Park,Fairlop,0,0,1,0,0,0,1
Newbury Park,Finsbury Park,0,21,0,0,0,0,21
Newbury Park,Gants Hill,0,15,0,0,0,0,15
Newbury Park,Grange Hill,0,14,0,0,0,0,14
Newbury Park,Green Park,0,1,0,0,0,0,1
Newbury Park,Hainault,0,38,0,0,0,0,38
Newbury Park,Hammersmith 1,0,3,0,45,0,0,48
Newbury Park,Hanger Lane,0,0,19,0,0,0,19
Newbury Park,Hatton Cross,0,0,0,0,12,4,16
Newbury Park,Heathrow Terminal 5,0,18,0,0,0,0,18
Newbury Park,High Barnet,15,0,0,0,0,0,15
Newbury Park,Highbury & Islington,0,24,0,0,0,0,24
Newbury Park,Holborn,90,159,303,18,0,0,572
Newbury Park,Hounslow Central,0,0,0,18,0,0,18
Newbury Park,Hyde Park Corner,0,0,0,17,0,0,18
Newbury Park,Kennington,0,25,0,0,0,0,25
Newbury Park,Kew Gardens,6,0,0,0,0,0,6
Newbury Park,Kilburn,0,49,0,0,0,0,49
Newbury Park,King's Cross St. Pancras,68,62,0,0,0,0,130
Newbury Park,Knightsbridge,0,30,6,0,0,0,36
Newbury Park,Lancaster Gate,0,10,0,0,0,0,10
Newbury Park,Leicester Square,0,48,12,10,0,0,71
Newbury Park,Leyton,0,0,148,175,58,5,386
Newbury Park,Leytonstone,42,202,64,13,0,0,322
Newbury Park,Liverpool Street,42,259,44,5,0,0,350
Newbury Park,London Bridge,37,145,0,0,0,0,183
Newbury Park,Loughton,0,0,19,0,0,0,19
Newbury Park,Mansion House,0,20,0,0,0,0,20
Newbury Park,Marble Arch,109,116,53,0,0,0,278
Newbury Park,Marylebone,9,0,0,0,0,0,9
Newbury Park,Mile End,0,48,0,0,0,0,48
Newbury Park,Northwick Park,0,0,0,0,3,1,4
Newbury Park,Notting Hill Gate,0,1,0,8,0,0,9
Newbury Park,Old Street,0,18,0,0,0,0,18
Newbury Park,Oxford Circus,150,215,28,1,0,0,394
Newbury Park,Piccadilly Circus,0,55,14,0,0,0,70
Newbury Park,Queensbury,0,0,0,29,0,0,29
Newbury Park,Queensway,0,18,8,0,0,0,26
Newbury Park,Richmond,0,0,7,0,0,0,7
Newbury Park,Russell Square,32,43,0,1,19,0,94
Newbury Park,Shepherd's Bush 1,0,33,0,0,0,0,33
Newbury Park,Snaresbrook,0,0,0,10,0,0,10
Newbury Park,South Kenton,0,0,0,0,20,68,88
Newbury Park,South Woodford,0,1,0,0,0,0,2
Newbury Park,Southfields,0,3,0,0,0,0,3
Newbury Park,Southwark,0,32,0,0,0,0,32
Newbury Park,St. James's Park,0,21,0,0,0,0,21
Newbury Park,St. John's Wood,0,0,2,0,0,0,2
Newbury Park,St. Paul's,0,167,43,12,0,0,221
Newbury Park,Stratford,170,334,350,344,71,13,1283
Newbury Park,Swiss Cottage,0,0,9,0,0,0,9
Newbury Park,Temple,0,0,28,9,0,0,37
Newbury Park,Tottenham Court Road,0,5,5,2,0,0,12
Newbury Park,Tower Hill,0,17,0,0,0,0,17
Newbury Park,Tufnell Park,0,0,0,0,0,0,0
Newbury Park,Vauxhall,0,0,0,0,0,0,0
Newbury Park,Wanstead,0,75,34,24,0,0,133
Newbury Park,Warren Street,11,61,0,0,0,0,72
Newbury Park,Warwick Avenue,0,0,18,0,0,0,18
Newbury Park,Waterloo,51,127,0,0,0,0,178
Newbury Park,Wembley Park,0,0,9,0,0,0,9
Newbury Park,West Ham,4,19,0,0,0,0,24
Newbury Park,Westminster,33,58,0,0,0,0,90
Newbury Park,White City,0,4,21,0,0,0,25
Newbury Park,Whitechapel,0,0,0,1,0,0,1
Newbury Park,Woodford,0,0,55,0,2,1,58
North Acton,Acton Town,0,2,0,0,0,0,2
North Acton,Aldgate,2,17,0,3,0,0,22
North Acton,Angel,0,22,11,0,0,0,33
North Acton,Archway,5,23,0,0,0,0,28
North Acton,Arsenal,0,0,0,0,9,0,9
North Acton,Balham,0,0,0,0,13,0,13
North Acton,Bank / Monument,46,177,205,18,21,5,471
North Acton,Barbican,0,0,0,3,0,0,3
North Acton,Barking,0,0,0,0,1,0,1
North Acton,Barons Court,2,9,0,0,0,0,11
North Acton,Becontree,0,0,0,1,0,0,1
North Acton,Bermondsey,0,0,0,0,6,0,6
North Acton,Bethnal Green,0,0,46,13,0,0,60
North Acton,Blackhorse Road,0,0,0,35,0,0,35
North Acton,Bond Street,29,61,82,21,26,0,218
North Acton,Borough,0,6,0,0,0,0,6
North Acton,Bounds Green,0,0,0,4,0,0,4
North Acton,Brixton,0,0,0,72,15,0,87
North Acton,Caledonian Road,0,10,0,0,0,0,10
North Acton,Camden Town,3,13,0,2,0,0,18
North Acton,Canada Water,0,0,42,43,0,0,84
North Acton,Canary Wharf,0,22,0,0,0,0,22
North Acton,Canning Town,0,0,31,0,0,0,31
North Acton,Cannon Street,0,0,0,1,0,0,1
North Acton,Chalk Farm,0,0,0,23,0,0,23
North Acton,Chancery Lane,8,118,44,86,15,0,272
North Acton,Charing Cross,0,18,20,20,0,0,57
North Acton,Chiswick Park,0,0,9,0,0,0,9
North Acton,Clapham North,0,0,16,0,0,0,16
North Acton,Covent Garden,0,6,11,0,0,0,17
North Acton,Debden,0,0,0,90,0,0,90
North Acton,Ealing Broadway,57,176,171,504,142,92,1142
North Acton,Ealing Common,0,0,0,4,0,0,4
North Acton,Earl's Court,6,28,20,0,5,0,60
North Acton,East Acton,0,7,34,21,11,0,73
North Acton,East Putney,0,2,11,29,6,0,47
North Acton,Edgware Road (Cir),0,17,0,0,0,0,17
North Acton,Elephant & Castle,0,0,12,33,0,0,46
North Acton,Epping,0,0,0,0,25,0,25
North Acton,Euston,0,23,0,34,0,0,57
North Acton,Finsbury Park,12,32,0,46,0,0,89
North Acton,Fulham Broadway,0,0,0,32,0,0,32
North Acton,Gloucester Road,3,31,33,0,0,0,67
North Acton,Green Park,0,12,0,0,0,0,12
North Acton,Greenford,38,37,0,251,93,18,438
North Acton,Hammersmith 1,0,0,0,4,0,0,4
North Acton,Hammersmith 2,0,18,0,0,0,0,18
North Acton,Hanger Lane,0,29,0,107,53,0,188
North Acton,Hatton Cross,4,0,0,0,0,0,4
North Acton,Heathrow Terminals 123,0,0,24,0,0,0,24
North Acton,High Street Kensington,0,5,15,0,8,0,27
North Acton,Highbury & Islington,0,0,42,11,0,0,53
North Acton,Highgate,0,0,0,28,21,0,49
North Acton,Holborn,21,153,131,21,0,0,326
North Acton,Holland Park,0,6,2,20,0,0,27
North Acton,Hounslow East,0,0,0,46,13,0,59
North Acton,Kennington,0,0,2,14,0,0,16
North Acton,Kew Gardens,30,17,0,0,0,0,47
North Acton,King's Cross St. Pancras,15,81,0,0,13,0,109
North Acton,Knightsbridge,0,15,14,0,0,0,28
North Acton,Lambeth North,0,0,7,0,0,0,7
North Acton,Latimer Road,0,19,0,0,0,0,19
North Acton,Leicester Square,0,0,24,0,10,0,34
North Acton,Leyton,0,0,0,75,0,14,89
North Acton,Leytonstone,0,0,67,0,0,0,67
North Acton,Liverpool Street,10,100,47,40,42,0,239
North Acton,London Bridge,16,66,38,51,18,0,189
North Acton,Loughton,0,18,0,0,0,0,18
North Acton,Manor House,0,0,0,2,0,0,2
North Acton,Marble Arch,46,223,106,52,0,0,427
North Acton,Mile End,0,13,26,20,0,0,58
North Acton,Newbury Park,0,0,27,0,0,0,27
North Acton,North Greenwich,0,0,17,0,0,0,17
North Acton,North Harrow,0,0,2,0,0,0,2
North Acton,Northolt,38,113,133,179,16,65,544
North Acton,Notting Hill Gate,0,99,67,94,48,0,308
North Acton,Old Street,0,0,0,0,32,13,46
North Acton,Osterley,0,9,0,0,0,0,9
North Acton,Oxford Circus,0,169,118,38,0,18,343
North Acton,Paddington,4,25,16,0,0,0,45
North Acton,Parsons Green,0,0,1,0,0,0,1
North Acton,Perivale,0,0,21,118,0,0,139
North Acton,Piccadilly Circus,0,6,10,127,0,0,143
North Acton,Pimlico,0,0,0,0,18,0,18
North Acton,Plaistow,0,0,0,11,0,0,11
North Acton,Putney Bridge,0,15,0,0,2,0,17
North Acton,Queensbury,0,0,5,0,0,0,5
North Acton,Queensway,0,0,19,87,36,23,164
North Acton,Ravenscourt Park,0,0,3,0,0,0,3
North Acton,Regent's Park,0,7,0,0,0,0,7
North Acton,Richmond,0,0,0,37,0,0,37
North Acton,Rickmansworth,0,0,0,18,0,0,18
North Acton,Ruislip Gardens,0,0,0,23,0,0,23
North Acton,Russell Square,0,13,24,0,2,1,40
North Acton,Seven Sisters,0,0,67,36,0,13,115
North Acton,Shepherd's Bush 1,5,121,237,278,75,22,738
North Acton,South Kensington,0,83,2,0,0,0,85
North Acton,South Ruislip,11,80,0,37,0,0,128
North Acton,South Wimbledon,0,0,10,0,0,0,10
North Acton,Southwark,0,0,0,31,0,0,31
North Acton,St. James's Park,0,3,0,4,0,0,7
North Acton,St. Paul's,29,123,9,0,0,0,162
North Acton,Stamford Brook,0,0,1,0,0,0,1
North Acton,Stratford,0,10,141,134,120,0,406
North Acton,Temple,0,0,5,0,0,0,5
North Acton,Tooting Bec,0,0,0,2,1,0,4
North Acton,Tooting Broadway,0,0,0,3,5,0,9
North Acton,Tottenham Court Road,18,118,94,98,69,0,397
North Acton,Tottenham Hale,0,0,0,126,0,0,126
North Acton,Tower Hill,0,0,7,5,0,0,13
